Gene ID	Gene Name	ERR2707370	ERR2707361	ERR2707363	ERR2707367	ERR2707372	ERR2707365	ERR2707366	ERR2707368	ERR2707362	ERR2707369	ERR2707364	ERR2707371
ENSG00000172932	ANKRD13D	482	658	488	540	821	203	481	417	876	426	457	546
ENSG00000172935	MRGPRF	2	19	9	1	4	6	14	4	25	2	17	6
ENSG00000172936	MYD88	547	1102	711	254	914	580	995	257	1408	276	1183	582
ENSG00000172938	MRGPRD	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172939	OXSR1	1683	751	476	399	2945	609	1343	368	959	443	1464	2007
ENSG00000172940	SLC22A13	4	3	2	7	12	0	10	7	6	3	9	7
ENSG00000172943	PHF8	337	557	333	350	560	131	308	266	682	350	280	418
ENSG00000172954	LCLAT1	366	341	226	480	626	60	221	395	389	585	184	410
ENSG00000172955	ADH6	2	7	4	0	2	0	3	0	2	0	2	1
ENSG00000172965	MIR4435-2HG	287	254	181	192	491	100	246	172	313	205	291	350
ENSG00000172967	XKR3	1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000172969	FRG2C	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172971	UNC93B3	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000172974	VDAC2P5	323	357	257	212	528	93	198	264	474	295	238	379
ENSG00000172977	KAT5	261	292	178	170	434	142	216	176	293	187	197	289
ENSG00000172985	SH3RF3	295	0	0	403	495	0	0	303	0	313	1	359
ENSG00000172986	GXYLT2	17	17	13	15	26	2	16	17	32	27	11	10
ENSG00000172987	HPSE2	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000172992	DCAKD	341	329	244	200	635	85	219	212	437	246	209	429
ENSG00000172995	ARPP21	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173011	TADA2B	171	365	202	214	348	80	173	157	444	180	191	191
ENSG00000173013	CCDC96	5	34	12	3	19	12	32	2	35	3	26	11
ENSG00000173020	GRK2	2082	3129	2075	2743	3951	801	1923	2107	3705	2253	1746	2628
ENSG00000173039	RELA	1092	1350	886	1111	1929	427	949	850	1625	1021	945	1343
ENSG00000173040	EVC2	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000173041	ZNF680	257	142	89	130	444	91	140	107	208	184	166	294
ENSG00000173064	HECTD4	1093	444	218	839	1689	224	509	453	510	575	468	1267
ENSG00000173065	FAM222B	385	234	139	285	580	85	172	196	273	242	183	424
ENSG00000173068	BNC2	2	12	3	1	4	1	1	5	9	5	4	0
ENSG00000173077	DELEC1	1	0	0	0	0	0	1	1	0	0	0	0
ENSG00000173080	RXFP4	5	3	2	4	6	0	5	2	2	5	1	3
ENSG00000173083	HPSE	330	587	374	87	505	263	607	72	896	94	663	354
ENSG00000173085	COQ2	571	311	221	417	1159	114	202	524	438	620	277	690
ENSG00000173093	CCDC63	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000173110	HSPA6	3	12	17	5	6	0	4	1	25	2	3	1
ENSG00000173113	TRMT112	2181	2705	1697	996	4215	649	1354	2199	3488	2363	1477	2553
ENSG00000173114	LRRN3	1	0	1	0	0	1	1	0	0	0	1	0
ENSG00000173120	KDM2A	2859	3311	2083	2400	4606	1238	3310	1564	4013	1898	3016	3183
ENSG00000173124	ACSM6	1	0	0	1	0	0	0	1	0	0	3	1
ENSG00000173137	ADCK5	231	293	183	110	495	119	243	107	355	102	271	326
ENSG00000173141	MRPL57	549	907	616	312	993	263	442	485	1125	505	572	629
ENSG00000173145	NOC3L	754	668	447	787	1199	132	201	727	909	853	292	807
ENSG00000173153	ESRRA	1178	2345	1538	1134	2126	624	1238	1235	2823	1234	1358	1456
ENSG00000173156	RHOD	367	2705	1861	268	680	886	1952	346	3425	317	2116	471
ENSG00000173157	ADAMTS20	20	106	66	19	28	39	46	12	137	20	67	21
ENSG00000173163	COMMD1	302	274	187	144	617	68	196	299	356	286	202	435
ENSG00000173166	RAPH1	23	79	23	32	47	26	82	12	76	29	45	39
ENSG00000173171	MTX1	315	226	192	221	466	62	113	284	291	299	149	361
ENSG00000173175	ADCY5	54	3	3	27	114	2	4	11	7	18	7	74
ENSG00000173193	PARP14	1396	1028	704	1396	2256	319	931	1066	1272	1471	824	1603
ENSG00000173198	CYSLTR1	0	2	2	0	0	0	9	0	2	0	5	0
ENSG00000173200	PARP15	2	0	0	2	3	2	0	1	0	0	0	3
ENSG00000173207	CKS1B	546	776	526	370	1121	201	394	700	1042	801	439	642
ENSG00000173208	ABCD2	0	0	1	0	0	1	4	0	2	0	4	0
ENSG00000173209	AHSA2P	1264	997	727	868	2469	510	941	861	1385	980	969	1425
ENSG00000173210	ABLIM3	73	170	112	21	98	126	324	19	219	20	285	96
ENSG00000173212	MAB21L3	0	2	6	0	0	2	0	0	10	0	2	0
ENSG00000173213	TUBB8B	3	0	0	1	3	0	1	0	0	0	0	4
ENSG00000173214	MFSD4B	201	68	63	206	343	25	103	145	102	152	72	237
ENSG00000173218	VANGL1	694	2191	1340	1023	1068	635	1481	709	2660	925	1525	785
ENSG00000173221	GLRX	134	148	115	57	246	52	125	108	223	113	114	158
ENSG00000173226	IQCB1	436	498	309	599	785	129	247	548	618	719	285	509
ENSG00000173227	SYT12	272	190	145	215	443	59	129	202	225	215	133	339
ENSG00000173230	GOLGB1	2525	1562	1047	1893	3823	691	2056	1429	2377	1902	1805	2728
ENSG00000173231	TERF1P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173237	C11orf86	13	2	0	0	24	1	18	14	2	5	18	20
ENSG00000173239	LIPM	0	20	13	7	0	6	25	1	20	3	8	1
ENSG00000173250	GPR151	1	0	1	1	0	2	2	0	1	0	0	0
ENSG00000173253	DMRT2	20	1	0	10	42	0	0	11	2	14	0	43
ENSG00000173258	ZNF483	13	6	5	25	18	4	5	15	15	8	1	14
ENSG00000173261	PLAC8L1	5	1	0	0	4	0	2	3	3	4	2	4
ENSG00000173262	SLC2A14	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173264	GPR137	537	672	511	375	990	191	417	312	859	300	494	657
ENSG00000173267	SNCG	494	606	423	129	961	165	366	336	706	375	414	578
ENSG00000173269	MMRN2	39	47	34	32	78	13	33	26	66	27	33	57
ENSG00000173272	MZT2A	440	447	311	306	974	103	217	600	585	511	202	618
ENSG00000173273	TNKS	880	572	338	974	1437	136	381	651	657	855	377	1027
ENSG00000173275	ZNF449	92	131	79	117	141	41	81	86	183	125	95	98
ENSG00000173276	ZBTB21	333	0	0	353	607	0	1	262	0	346	2	440
ENSG00000173281	PPP1R3B	241	141	103	146	350	105	235	115	192	146	232	274
ENSG00000173285	OR10K1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173295	FAM86B3P	73	44	35	50	139	17	56	44	74	37	61	81
ENSG00000173302	GPR148	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000173320	STOX2	137	9	14	97	247	3	2	60	13	75	6	148
ENSG00000173327	MAP3K11	1418	1751	1150	1130	2557	623	1362	819	2171	841	1443	1725
ENSG00000173334	TRIB1	829	658	381	249	1317	426	925	134	772	193	1041	1011
ENSG00000173335	CST9	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000173338	KCNK7	7	8	5	2	9	3	6	5	7	4	8	5
ENSG00000173349	SFT2D3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173357		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173366		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173369	C1QB	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173372	C1QA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173376	NDNF	25	0	0	0	44	0	0	1	0	1	0	16
ENSG00000173389	IQCF1	0	1	1	0	0	0	0	1	0	0	0	0
ENSG00000173391	OLR1	161	54	38	323	271	11	29	350	57	472	26	143
ENSG00000173401	GLIPR1L1	2	2	1	5	2	0	2	0	1	2	5	3
ENSG00000173402	DAG1	3725	2752	1726	3325	6625	1104	2469	2479	3361	2965	2627	4473
ENSG00000173404	INSM1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173406	DAB1	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000173409	ARV1	371	201	142	283	658	61	130	316	260	393	175	391
ENSG00000173418	NAA20	798	2299	1548	642	1383	484	1142	936	3049	1075	1265	918
ENSG00000173421	IHO1	0	0	0	0	4	2	0	0	0	0	0	0
ENSG00000173431	RNASE8	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173432	SAA1	1	2	4	1	2	0	0	3	3	1	1	0
ENSG00000173436	MICOS10	100	251	178	74	163	80	167	115	355	117	166	107
ENSG00000173442	EHBP1L1	2143	3184	2021	1688	3813	1121	2926	1372	3776	1557	2581	2475
ENSG00000173451	THAP2	64	50	37	30	106	16	33	36	72	45	39	96
ENSG00000173452	TMEM196	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173456	RNF26	669	1544	972	757	1219	380	812	628	1770	703	818	788
ENSG00000173457	PPP1R14B	2248	3597	2511	1701	4038	629	1350	2493	4401	2284	1541	2627
ENSG00000173464	RNASE11	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173465	ZNRD2	557	584	404	327	1004	107	301	520	724	558	290	702
ENSG00000173467	AGR3	11	0	1	0	33	5	12	3	3	2	11	12
ENSG00000173473	SMARCC1	2234	3157	1859	2908	3600	657	1741	2084	3764	2781	1628	2718
ENSG00000173480	ZNF417	124	45	36	88	191	13	50	68	62	73	50	161
ENSG00000173482	PTPRM	2542	109	51	932	4216	53	101	678	138	917	139	3129
ENSG00000173486	FKBP2	1138	1074	734	530	2337	398	829	1089	1247	1173	806	1376
ENSG00000173511	VEGFB	598	502	340	509	1065	164	451	565	640	572	346	680
ENSG00000173517	PEAK1	526	399	243	557	709	134	310	318	469	437	329	509
ENSG00000173530	TNFRSF10D	783	452	314	498	1291	125	200	437	648	552	232	885
ENSG00000173531	MST1	19	20	14	22	52	16	23	27	30	9	21	28
ENSG00000173535	TNFRSF10C	2	3	2	0	3	2	5	5	3	2	0	4
ENSG00000173540	GMPPB	518	467	314	427	973	152	346	467	611	529	312	660
ENSG00000173542	MOB1B	342	386	259	472	468	79	153	378	527	483	179	402
ENSG00000173545	ZNF622	759	1123	838	599	1319	253	588	805	1452	899	662	842
ENSG00000173546	CSPG4	10	83	45	2	13	53	142	2	90	3	118	13
ENSG00000173548	SNX33	457	699	462	390	721	271	632	315	858	356	608	533
ENSG00000173557	FAM166C	8	8	3	6	27	1	6	2	8	8	1	14
ENSG00000173559	NABP1	438	631	423	407	832	143	235	376	786	455	270	544
ENSG00000173567	ADGRF3	11	5	6	3	22	6	24	8	10	7	9	11
ENSG00000173572	NLRP13	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000173575	CHD2	2117	1555	958	1197	3521	741	1826	866	1898	1112	1695	2376
ENSG00000173578	XCR1	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000173581	CCDC106	279	12	16	263	516	5	7	249	25	261	6	345
ENSG00000173585	CCR9	1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000173588	CEP83	179	259	203	131	337	35	93	165	391	208	106	241
ENSG00000173597	SULT1B1	0	0	0	0	0	0	2	0	1	0	2	1
ENSG00000173598	NUDT4	214	519	368	126	346	184	424	112	654	136	461	219
ENSG00000173599	PC	810	875	587	438	1538	307	631	366	1069	388	680	1005
ENSG00000173610	UGT2A1	7	0	0	1	12	2	0	0	0	0	3	13
ENSG00000173611	SCAI	219	145	111	163	367	43	118	128	180	166	104	247
ENSG00000173612	GPRC6A	0	0	0	0	1	0	1	0	1	1	0	0
ENSG00000173614	NMNAT1	102	220	152	30	165	86	199	27	285	44	190	95
ENSG00000173621	LRFN4	514	855	523	521	960	190	405	415	963	423	386	612
ENSG00000173626	TRAPPC3L	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173627	APOBEC4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173638	SLC19A1	326	732	485	579	654	59	168	419	809	455	165	383
ENSG00000173641	HSPB7	6	0	0	3	4	0	1	1	0	1	1	3
ENSG00000173653	RCE1	559	744	560	491	1048	205	472	639	918	632	464	632
ENSG00000173660	UQCRH	2434	4480	3067	1001	4508	1118	2531	2530	6129	2822	2583	2766
ENSG00000173662	TAS1R1	4	0	0	2	1	0	2	0	0	2	3	2
ENSG00000173673	HES3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173674	EIF1AX	422	993	707	633	685	138	311	815	1342	1033	300	433
ENSG00000173678	SPDYE2B	2	0	0	1	0	0	3	1	0	0	1	2
ENSG00000173679	OR1L1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173681	BCLAF3	152	74	39	109	282	35	94	73	92	115	69	142
ENSG00000173692	PSMD1	2628	3251	2262	2263	4277	655	1596	2194	4133	2699	1569	2906
ENSG00000173698	ADGRG2	13	2	2	5	13	1	22	6	4	2	15	13
ENSG00000173699	SPATA3	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000173702	MUC13	0	10	9	0	1	28	53	0	9	0	78	2
ENSG00000173705	SUSD5	190	2	0	319	398	1	2	260	2	363	0	258
ENSG00000173706	HEG1	116	178	106	142	176	180	490	71	222	105	475	140
ENSG00000173714	WFIKKN2	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000173715	C11orf80	100	89	60	80	203	58	122	73	96	78	107	109
ENSG00000173726	TOMM20	2214	2052	1426	1775	4167	578	1127	2006	2777	2303	1286	2569
ENSG00000173727		129	5	5	28	251	3	8	47	5	45	13	160
ENSG00000173728	C1orf100	0	1	2	1	1	0	0	0	0	1	4	1
ENSG00000173744	AGFG1	1391	1263	856	1096	2468	350	805	1047	1634	1211	860	1617
ENSG00000173757	STAT5B	801	493	350	809	1306	123	289	691	710	798	288	952
ENSG00000173762	CD7	0	0	0	1	3	0	0	0	0	0	0	0
ENSG00000173769	TOPAZ1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173786	CNP	1517	1098	766	1149	2732	263	756	1112	1345	1204	655	1914
ENSG00000173801	JUP	3276	8696	5719	2861	6062	3266	6713	2091	10689	2344	6804	4100
ENSG00000173805	HAP1	72	35	33	22	126	12	40	27	57	26	33	68
ENSG00000173809	TDRD12	6	3	4	1	1	2	1	1	4	0	4	1
ENSG00000173810	PPIAP7	0	0	0	1	1	0	1	0	0	2	0	2
ENSG00000173811	CCDC13-AS1	2	0	0	0	3	0	0	1	0	1	0	2
ENSG00000173812	EIF1	6757	5749	4096	4773	12230	1825	3901	6197	7304	7167	3959	7969
ENSG00000173818	ENDOV	416	38	28	154	781	44	76	166	42	212	72	495
ENSG00000173821	RNF213	2809	1110	635	2132	3932	495	1483	1149	1271	1507	1238	2966
ENSG00000173825	TIGD3	58	6	5	20	88	9	9	10	14	15	14	71
ENSG00000173826	KCNH6	0	0	0	0	2	0	1	0	1	0	0	2
ENSG00000173838	MARCHF10	0	1	0	0	1	2	2	1	3	0	1	3
ENSG00000173846	PLK3	171	440	264	170	291	104	219	146	549	160	246	206
ENSG00000173848	NET1	3224	3328	2078	4239	5570	556	1074	4802	4242	5631	1240	3708
ENSG00000173852	DPY19L1	665	798	533	760	1188	134	268	603	1072	730	327	786
ENSG00000173862		1	2	1	0	0	1	5	0	3	1	1	1
ENSG00000173867		1	0	0	1	0	2	0	0	0	0	0	3
ENSG00000173868	PHOSPHO1	3	0	0	0	6	4	8	0	1	3	11	5
ENSG00000173875	ZNF791	357	302	230	295	645	131	265	237	467	315	273	454
ENSG00000173889	PHC3	1200	665	460	1077	1958	189	610	659	836	949	481	1427
ENSG00000173890	GPR160	146	9	12	63	234	7	9	80	15	99	25	171
ENSG00000173894	CBX2	558	117	91	633	993	30	81	540	171	575	80	670
ENSG00000173898	SPTBN2	780	2027	1307	890	1183	748	2391	568	2365	609	1914	899
ENSG00000173905	GOLIM4	1362	1334	829	1598	2302	137	340	1535	1720	1995	383	1430
ENSG00000173908	KRT28	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173914	RBM4B	387	330	227	224	789	103	196	256	403	291	194	480
ENSG00000173915	ATP5MK	1076	768	546	436	1908	221	503	974	1032	1143	559	1153
ENSG00000173917	HOXB2	120	8	7	81	227	5	20	94	12	128	29	148
ENSG00000173918	C1QTNF1	0	1	0	0	0	3	5	0	2	0	4	1
ENSG00000173926	MARCHF3	15	65	47	15	18	15	24	5	86	8	37	15
ENSG00000173928	SWSAP1	57	77	55	20	105	27	61	31	91	34	47	62
ENSG00000173930	SLCO4C1	17	0	0	25	41	0	0	21	2	38	0	24
ENSG00000173933	RBM4	295	187	105	163	495	86	175	193	230	209	220	320
ENSG00000173947	PIFO	11	3	1	0	20	4	7	0	2	1	6	13
ENSG00000173950	XXYLT1	1011	487	318	705	1750	124	203	540	673	708	233	1269
ENSG00000173954	SNURFL	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173960	UBXN2A	569	331	244	450	893	103	233	436	439	501	242	645
ENSG00000173966		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173976	RAX2	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000173988	LRRC63	0	0	0	0	1	0	0	1	0	0	0	2
ENSG00000173991	TCAP	15	6	6	9	17	8	9	4	15	18	9	12
ENSG00000173992	CCS	398	388	249	249	787	113	290	312	505	324	226	525
ENSG00000174004	NRROS	4	0	0	0	5	0	0	2	0	0	0	4
ENSG00000174007	CEP19	63	16	8	77	103	12	9	85	16	96	14	69
ENSG00000174010	KLHL15	334	173	100	194	555	41	67	167	222	209	95	404
ENSG00000174013	FBXO45	326	598	365	683	612	71	143	635	762	798	150	375
ENSG00000174015	CBY2	5	4	3	0	7	10	5	0	8	0	8	7
ENSG00000174016	TENT5D	0	0	1	1	1	0	9	0	0	0	0	2
ENSG00000174021	GNG5	221	570	394	114	343	235	475	193	744	201	552	271
ENSG00000174028	FAM3C2P	12	91	58	5	41	46	63	6	120	11	70	17
ENSG00000174032	SLC25A30	109	412	278	135	229	61	154	123	554	151	141	145
ENSG00000174038	C9orf131	0	0	0	0	0	1	3	1	0	1	4	0
ENSG00000174059	CD34	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174080	CTSF	54	7	7	22	93	3	5	16	8	19	4	69
ENSG00000174099	MSRB3	100	191	98	76	187	28	68	61	197	82	59	134
ENSG00000174106	LEMD3	658	1216	758	538	1243	344	663	448	1623	586	741	764
ENSG00000174109	C16orf91	201	296	217	101	363	79	167	192	413	218	225	217
ENSG00000174123	TLR10	2	1	0	0	6	1	2	0	0	1	5	1
ENSG00000174125	TLR1	6	6	2	3	10	2	7	5	8	3	12	7
ENSG00000174130	TLR6	75	45	25	119	144	15	71	64	74	83	62	95
ENSG00000174132	FAM174A	187	319	218	112	368	64	145	157	445	185	185	219
ENSG00000174136	RGMB	75	165	83	182	133	57	81	113	192	146	96	98
ENSG00000174137	FAM53A	28	5	2	8	55	2	5	11	8	12	9	35
ENSG00000174145	NWD2	0	0	0	0	1	0	0	0	0	1	0	0
ENSG00000174151	CYB561D1	376	590	387	321	575	194	549	193	669	264	521	448
ENSG00000174156	GSTA3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174165	ZDHHC24	531	334	245	276	1030	128	309	378	421	377	263	669
ENSG00000174171		0	1	1	3	0	0	2	0	0	1	0	1
ENSG00000174173	TRMT10C	926	877	664	883	1551	194	446	1051	1276	1274	560	956
ENSG00000174175	SELP	1	1	1	0	0	0	2	0	1	0	0	0
ENSG00000174177	CTU2	260	423	323	211	461	71	202	252	553	225	175	306
ENSG00000174197	MGA	1031	1269	697	974	1536	289	861	574	1423	809	740	1113
ENSG00000174206	C12orf66	238	216	135	112	410	76	164	101	278	110	162	248
ENSG00000174225	ARL13A	2	1	0	2	0	2	0	1	3	2	0	5
ENSG00000174226	SNX31	0	0	2	0	0	0	0	0	1	0	0	0
ENSG00000174227	PIGG	727	824	589	387	1236	264	692	269	1056	377	682	881
ENSG00000174231	PRPF8	5277	6937	4061	6745	8087	1274	3742	4092	8320	4993	3163	6075
ENSG00000174233	ADCY6	933	475	311	714	1663	435	913	515	586	615	908	1104
ENSG00000174236	REP15	1	2	2	0	4	0	3	1	3	1	1	0
ENSG00000174238	PITPNA	537	1194	792	428	930	399	920	513	1491	508	797	674
ENSG00000174243	DDX23	1954	3241	2053	1367	3338	882	1894	1423	4037	1673	1998	2299
ENSG00000174255	ZNF80	0	2	0	0	0	1	1	0	1	0	0	0
ENSG00000174276	ZNHIT2	180	269	200	158	395	71	149	159	343	163	105	272
ENSG00000174279	EVX2	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000174282	ZBTB4	1475	1106	699	1047	2355	288	688	799	1316	919	693	1693
ENSG00000174292	TNK1	301	367	246	241	521	118	312	188	490	175	304	366
ENSG00000174306	ZHX3	185	416	235	333	273	61	124	228	436	276	148	205
ENSG00000174307	PHLDA3	168	1770	1257	254	282	549	984	352	2196	325	1142	187
ENSG00000174325	DIRC1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174326	SLC16A11	2	3	0	0	1	0	1	1	2	1	2	0
ENSG00000174327	SLC16A13	137	64	40	93	193	32	105	68	82	87	55	117
ENSG00000174332	GLIS1	1	0	0	0	0	0	1	0	0	1	0	1
ENSG00000174339	OR2Y1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174343	CHRNA9	0	0	0	1	0	0	0	3	0	5	0	1
ENSG00000174348	PODN	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174353	STAG3L3	19	3	6	17	17	3	16	13	13	15	5	12
ENSG00000174358	SLC6A19	0	0	0	0	0	0	1	1	0	0	0	0
ENSG00000174365	SNHG11	265	235	182	154	482	79	206	146	327	185	205	289
ENSG00000174370	C11orf45	43	95	54	25	78	26	52	16	115	24	44	63
ENSG00000174371	EXO1	578	562	393	484	964	127	360	461	739	544	360	647
ENSG00000174373	RALGAPA1	356	508	298	325	609	135	308	195	626	323	346	429
ENSG00000174384	PMS2P6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174403	MIR1-1HG-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174405	LIG4	185	214	173	128	334	90	170	137	309	166	219	209
ENSG00000174407	MIR1-1HG	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174408	PPIAP24	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174417	TRHR	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174418	RPL35P9	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174428	GTF2IRD2B	32	51	23	12	84	19	28	27	56	35	32	51
ENSG00000174429	ABRA	0	0	1	2	0	0	4	0	1	0	0	0
ENSG00000174437	ATP2A2	4895	8026	4927	5832	8785	1817	4456	4056	9752	5048	4356	5841
ENSG00000174442	ZWILCH	1171	1312	925	1037	1770	341	593	992	1879	1257	784	1213
ENSG00000174444	RPL4	21261	20035	13584	14894	38136	3645	8700	22334	26419	24351	8650	25057
ENSG00000174446	SNAPC5	708	201	144	334	1198	112	235	549	328	650	227	808
ENSG00000174448	STARD6	1	1	1	0	3	0	1	0	0	0	0	0
ENSG00000174450	GOLGA6L2	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000174453	VWC2L	0	0	0	0	2	0	2	0	0	0	0	0
ENSG00000174456	C12orf76	82	61	45	65	160	31	53	77	98	85	62	99
ENSG00000174460	ZCCHC12	3	0	2	0	3	1	2	1	1	0	0	2
ENSG00000174469	CNTNAP2	17	0	0	4	27	0	0	2	0	2	0	17
ENSG00000174473	GALNTL6	0	0	0	0	3	3	1	0	0	0	4	1
ENSG00000174482	LINGO2	2	45	32	2	4	15	42	1	72	2	39	4
ENSG00000174483	BBS1	12	10	9	10	41	2	17	15	11	11	11	21
ENSG00000174485	DENND4A	583	496	345	585	926	112	236	447	654	610	231	637
ENSG00000174495	PPIAP80	0	1	0	0	1	0	5	0	3	0	0	0
ENSG00000174498	IGDCC3	9	0	0	11	17	0	3	6	0	10	0	4
ENSG00000174500	GCSAM	16	27	11	15	29	11	17	5	35	14	11	20
ENSG00000174501	ANKRD36C	115	17	6	38	193	18	38	27	19	31	32	126
ENSG00000174502	SLC26A9	2	11	4	12	4	76	158	5	5	9	179	7
ENSG00000174514	MFSD4A	20	11	10	2	30	78	143	1	15	2	124	23
ENSG00000174516	PELI3	195	99	63	185	321	33	53	137	110	174	42	215
ENSG00000174521	TTC9B	5	1	4	0	3	7	3	1	2	0	2	2
ENSG00000174527	MYO1H	2	4	0	1	5	2	9	0	3	0	7	3
ENSG00000174529	TMEM81	20	18	15	21	20	2	8	22	24	34	12	8
ENSG00000174547	MRPL11	1806	1584	1088	1167	2969	286	827	2127	2120	2374	783	2026
ENSG00000174562	KLK15	0	0	0	0	0	1	3	0	0	0	1	0
ENSG00000174564	IL20RB	151	62	59	807	206	28	65	1084	106	1261	60	148
ENSG00000174567	GOLT1A	0	8	4	0	0	3	11	0	11	0	7	0
ENSG00000174572	RPL10P2	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000174574	AKIRIN1	635	2485	1554	1020	1002	453	744	1059	3080	1265	1012	714
ENSG00000174576	NPAS4	0	0	0	0	1	0	0	0	0	0	0	1
ENSG00000174579	MSL2	984	752	529	769	1688	231	560	634	995	695	584	1069
ENSG00000174586	ZNF497	16	6	3	10	20	0	12	2	1	14	2	25
ENSG00000174599	TRAM1L1	20	0	0	16	30	0	1	17	0	25	0	29
ENSG00000174600	CMKLR1	0	3	3	0	0	0	0	0	2	0	0	0
ENSG00000174606	ANGEL2	320	292	219	291	524	83	207	265	445	355	230	361
ENSG00000174607	UGT8	942	916	582	698	1630	194	483	692	1204	820	485	1043
ENSG00000174611	KY	1	0	0	0	0	0	0	0	0	0	3	0
ENSG00000174628	IQCK	46	69	44	13	95	37	55	17	107	22	81	66
ENSG00000174640	SLCO2A1	7	2	0	3	9	1	2	1	2	1	2	10
ENSG00000174652	ZNF266	288	286	215	169	529	159	344	170	411	202	312	362
ENSG00000174667	OR7D4	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000174669	SLC29A2	496	297	179	435	902	81	172	365	367	405	140	601
ENSG00000174672	BRSK2	74	8	6	100	208	5	10	103	11	103	11	112
ENSG00000174677	VN1R6P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174678	FAM47DP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174680	GRIK1-AS1	0	0	0	0	0	0	0	0	0	0	3	0
ENSG00000174684	B4GAT1	419	202	170	313	729	46	89	302	279	337	96	470
ENSG00000174695	TMEM167A	746	1084	734	650	1318	324	584	897	1378	1145	727	783
ENSG00000174697	LEP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174705	SH3PXD2B	446	26	15	506	647	8	24	331	17	476	24	464
ENSG00000174715	PPIAP72	2	2	1	0	2	1	0	1	0	2	0	4
ENSG00000174718	RESF1	280	496	378	212	384	319	660	175	767	244	759	283
ENSG00000174720	LARP7	929	510	417	418	1545	209	414	558	792	690	487	1104
ENSG00000174721	FGFBP3	31	8	9	17	56	3	18	14	27	13	17	36
ENSG00000174738	NR1D2	539	318	233	558	823	112	240	464	459	643	294	571
ENSG00000174740	PABPC5	1	0	0	2	3	0	0	0	0	0	0	3
ENSG00000174744	BRMS1	895	1605	1106	833	1575	249	825	1013	1918	1069	693	1063
ENSG00000174748	RPL15	4750	5057	3574	4241	8853	1199	2586	6173	7102	6732	2683	5787
ENSG00000174749	FAM241A	823	303	208	718	1567	212	254	908	360	982	382	963
ENSG00000174775	HRAS	643	1189	910	736	1106	100	289	1043	1544	1102	251	755
ENSG00000174776	WDR49	0	0	0	0	3	0	0	0	0	0	0	1
